,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
4051,"장작불 솥뚜껑 닭볶음탕 (닭도리탕) 외국인 반응! 가평 달볶음탕 맛집 소개 feat. 토종닭 한마리, 라면, &amp; 볶음밥 먹방!",jVNAuMKBa7M,Eating what is Given 오스틴,UC_lPYQ5ddh506aZ9CcEUIig,"달볶음탕 #맛집소개 #솥뚜껑 E.W.I.G. Matjip Guide!! 맛집 지도요! : https://bit.ly/matjipguide New Merchandise Shop! 티셔츠, 앞치마, 후드티: ...",2021-02-19T08:00:08Z,21820,1431,2,0,139
4052,[#얘가왜] 최준..당신 왜 여기있어..? 최준의 코빅 본업 모먼트 모음집 | #코미디빅리그 #디글,bxH7qMVZxcI,디글 :Diggle,UCWYzc_p0GgfCepIWDHGFmEg,"얘가왜여기있어 #코미디빅리그 #WhySoFamous #Diggle 지금 가장 핫한 사람 누구? 현웃터지는 코미디빅리그 핫피플의 대유잼 열전 Let's giggle, :Diggle! 방송국 ...",2021-02-19T13:30:07Z,1741094,14087,242,0,1836
4053,💎아형리미티드💎 [풀버전] 샤이니(SHINee) 히트곡 메들리 l 작고 소중한 야광봉 흔들며 소리 지르던 그때로 Replay~☝🏻,VsTnbem9tNg,아는형님 Knowingbros,UCOHM2N1YQdb-cHWxJxwBMLQ,[아는형님 유튜브 채널 단독│아형리미티드] 아형리미티드   [풀버전] 샤이니 히트곡 메들리 l 작고 소중한 야광봉 흔들며 소리 지르던 그때로 Replay~☝   #아는형님 ...,2021-02-20T12:19:17Z,3770888,173097,386,0,5329
4054,한국무용 배우는 외국인. K-pop? K-drama? K-dance!,nevt6j8bDGg,마줌마 /Majumma,UCSsbJVCMJwCTKLA0bBQZvxQ,안녕하세요~Всем привет! Hello? 마리아의 매력을 더 보고 싶다면 구독과 좋아요!! 클릭 ♡ 인스타 @mariia_matsumoto 촬영 & 제휴 문의 ...,2021-02-20T07:00:05Z,861,49,4,0,13
4055,블랙핑크를 처음 본 사람들의 리액션은?! 블랙핑크 &#39;뚜두뚜두 (DDU-DU DDU-DU)&#39; 해외반응 한글자막!,w_GjMB_5_TQ,국뽕,UC5vddhhQ6KWhn-E5ULu8JZg,"블랙핑크 뚜두뚜두 해외반응 한글자막 BLACKPINK DDU DU DDU DU 리액션 Reaction 한글자막 In this video, ✓ K-Mastro ...",2021-02-27T08:21:56Z,498677,4423,117,0,186
4056,에일리 잠시 안녕처럼 해외반응 리액션 한글자막  AILEE Goodbye My Love Reaction Mashup,DpkEv6TTCZw,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,에일리 잠시 안녕처럼 해외반응 리액션 한글자막 AILEE Goodbye My Love Reaction Mashup. 안녕하세요! 마음에 드시면 구독 부탁드립니다~! Subscribe for ...,2021-02-25T08:00:02Z,171419,858,12,0,47
4057,외국인 대학생들이 다녀본 한국의 대학교는?! (feat. 연대&amp;고대),sjpgkFcWuBY,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,"오늘은 고려대 학부생 지오와 니키, 그리고 연세대 교환학생 하나와 함께 한국과 외국의 대학 생활에 대해서 얘기를 나눠봤어요!! 외국의 대학과 한국의 대학에는 어떤 ...",2021-02-27T10:00:30Z,95773,1277,23,0,247
4058,실수로 한국인 태권도 고수의 가방을 턴 이탈리아 깡패가 경찰앞에서 보인 행동에 유럽인 전체가 경악해버린 상황,dOokOODeWSA,클립튜브,UCR1DO0CfDNPVdObksAx508A,해외반응 #일본반응 #외국인반응 #외국반응 #외신반응 #한국 * 구독하기: https://url.kr/tWQ4p5 *모든 번역은 클립튜브 자체 번역입니다. 항상 시청해주셔서 감사 ...,2021-03-01T13:13:44Z,800992,10289,989,0,736
4059,제니의 SOLO 해외반응! 미국 친구들에게 Jennie SOLO 뮤비를 보여주면?,F90ERWrlBdU,Hi Kpop,UCE6thhmKoL7McVWOHgwglmQ,제니의 SOLO 해외반응! 미국 친구들에게 Jennie SOLO 뮤비를 보여주면? 여름엔 7억뷰?? Description : 채드와 브랜든이 친구들에게 Jennie의 SOLO뮤비를 보여 ...,2021-02-28T01:06:55Z,241129,4424,60,0,159
4060,진돗개 산책시키던 한국인을 건든 아르헨티나 깡패들이 겪은 충격 실화 남미 전체가&quot;발칵&quot;뒤집힌 이유,Vw5pdft2DvU,클립튜브,UCR1DO0CfDNPVdObksAx508A,해외반응 #일본반응 #외국인반응 #외국반응 #외신반응 #한국 * 구독하기: https://url.kr/tWQ4p5 *모든 번역은 클립튜브 자체 번역입니다. 항상 시청해주셔서 감사 ...,2021-02-26T12:25:54Z,3109450,26812,2098,0,2100
4061,[해외반응] 스위트홈 예고편 외국인 반응 Sweet home trailer reaction,p8F8m0vuyyo,유럽 속 한국KOREA IN EUROPE,UCpDgjPpKgp1S_Z-TLiCqoNQ,스위트홈 #Sweethome Thanks for watching :) Coming up with more reactions! 참여 인스타그램 Follow us below! 아래 팔로우하세요 Instagram : @buenoplan FB ...,2021-02-24T09:00:29Z,20232,216,1,0,10
4062,내 영상을 본 일본 &quot;비열한 한국인 개xx 잘 짖네&quot; 라 비웃더니 결국ㅋㅋ 일본반응을 본 외국인들의 사이다 일침(외국인 반응🤣ㅋㅋ),REBkxVg4DSY,channel CKOONY,UCg3YdmrYGa2O1IySuWvBT0w,지난시간 한국을 비하했던 가이드 북에 대한 영상을 보고 저를 저격한 일본 유튜버 영상이 올라왔습니다. 그리고 그를 본 일본인들과 외국인(백인)들의 대 격돌!,2021-03-02T08:00:04Z,587123,14827,250,0,1705
4063,랜덤채팅 하다가 너무 귀여운 외국인들 리액션! 오빠 미소 폭발~!,7AcyDfr21VU,우기미 브이로그 WooGiMi Vlog,UCZTLCoDANjVFv6Hcldh8vjg,안녕하세요 우기미 입니다 ! 먼저 올렸던 랜덤채팅 영상이 반응이 좋아서 이렇게 2탄을 올리게 되었습니다. 이번 영상에는 너무나 귀여운 어린 외국인 친구들의 리액션 ...,2021-03-02T09:00:08Z,11668,137,4,0,96
4064,한국인이 인종차별 역관광 시켜버리면 생기는일... *실제상황* (태세전환 실화냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ),y3aT2v3P-MU,JAY G_제이 G,UCuYCrgEjFihlUD_nNTL9YmQ,랜덤채팅 #인종차별 #해외반응 . 여러분들 영상 끝까지 봐주셔서 정말로 감사합니다! instagram: jay_g2e https://www.instagram.com/jay_g2e/ gmail: ...,2021-02-27T10:46:25Z,1073990,15009,259,0,1728
4065,외국 미녀들이 한국인에게 결혼하고 싶다고 하면 생기는일 (너 아직 미성년자잖아!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋ),eo494FMLsGg,JAY G_제이 G,UCuYCrgEjFihlUD_nNTL9YmQ,랜덤채팅 #해외반응 #리액션 재미있게 보셨다면 구독 한번씩만 눌러주세용~ 오늘도 좋은 하루되세요!! instagram: jay_g2e https://www.instagram.com/jay_g2e/ ...,2021-03-01T13:29:44Z,431143,4017,103,0,525
4066,😱  케이팝을 따라 노래하지 않길 도전 리액션 해외반응 한글자막 TRY NOT TO SING ALONG K-POP CHALLENGE  Reaction Mashup,qIAcISihAOs,QUEEN SOHYANG,UCyqj9NjU6-M5T5mEpGSz4DQ,케이팝을 따라 노래하지 않길 도전 리액션 해외반응 한글자막 TRY NOT TO SING ALONG K-POP CHALLENGE Reaction Mashup MEET THE REACTORS: ...,2021-02-24T08:00:13Z,85896,630,8,0,68
4067,이선희 노래를 처음 듣고 충격에 빠진 Top8 해외반응 - Lee Sun Hee &#39;Meet him among them&#39; Reaction - 그 중에 그대를 만나 [SPECIAL],OQhf2RTA2Ms,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,이선희 '그 중에 그대를 만나'를 처음 듣고 충격에 빠진 Top8 해외반응 리액션 한글자막. Lee Sun Hee 'Meet him among them' Reaction. 듣는 순간 전율이 돋는 ...,2021-02-27T02:00:08Z,871239,5542,171,0,252
4068,선미 &#39;꼬리&#39; 뮤비를 보는 남녀 댄서의 반응 차이 | SUNMI &#39;TAIL&#39; MV REACTION,vhNr6dYqAb0,ARTBEAT,UCgZlBRLRB1-0l-qL9BkecLQ,SUNMI 'TAIL' M/V : https://youtu.be/Aui0ZKIaXVc CASTING Boys 태환 TaeHwan (IG : @k.tae_11) 도현 DoHyun (IG : @yolo__plan) 호준 HoJun (IG ...,2021-02-24T09:17:41Z,366136,13599,90,0,419
4069,프랑스 예능에서 한국 왔더니 역대급 시청률 찍고 대박난 이유? @파비앙 Fabien Yoon,MCPe5tCsNfI,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,외국인 #외국인반응 #한국 오늘은 한국생활 12년차! 프랑스에서 오신 파비앙님과 함께 했는데요! 프랑스 국민 예능인 [지레 도미 셰 부]의 레전드편으로 뽑힌다는 한국 ...,2021-02-27T06:00:39Z,1910125,32724,341,0,1276
4070,"KPOP 모르는 이발손님에게 강제로 [BTS] 보여주기ㅋㅋㅋ +해외 쌍둥이 아미의 전도 [해외반응]  make it right, mic drop [한글자막]",9_7_uM7C17o,이슈특급,UC_ea9wN37w0NNd-mXXQHzqw,"좋은 건 나만 알 수 없지, 방탄을 널리 알려 세상을 이롭게 하고 싶은 마음은 전세계 아미 누구나 다 똑같네요. 팬에게 이끌려 BTS를 처음 본 충격의 순간! 해외 리액션 ...",2021-03-01T14:29:31Z,159582,3036,31,0,267
4071,"[해외반응] 영화 1987, 찬란했던 그시절 우리들의 자회상에 대한 외국인 반응",5n85eInrMss,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"1987년 6월 민주화항쟁, 아직도 귓가에 맴도는 그때의 함성과 뜨거운 피를 사실적으로 그려낸 대한민국의 자화상. 영문제목 1987 그날이 오면(When the day comes) ...",2021-02-28T10:26:03Z,38316,665,23,0,194
4072,[KOR] ONF ‘Beautiful Beautiful’ MV Reaction  | 온앤오프 ‘뷰티풀 뷰티풀’ 뮤비 리액션,_tniNk4G2N8,Berry Best Reacts 베리 베프 반응,UCfkqTbf5czKoy7czLi0xojw,한글 자막이 이제 나왔어요~~ CONFBACK!!! We're so excited that ONF is back with another track and a full length album!! 'Beautiful Beautiful' is everything we've ...,2021-02-24T14:00:11Z,8699,464,1,0,101
4073,30만원어치 레전드 리액션,yiwpnj1My7Q,괴물쥐팬OFFICIAL,UCz7gPLMK3PAXBTIEavZIXEg,카론소속 크리에이터 괴물쥐님의 공식 팬유튜브 입니다! 괴물쥐 팬영상 제보 monsfan@gysent.com (업로드 선정작은 답신을 드리며 업로드 후 편집비를 지급해 ...,2021-03-02T14:00:17Z,468061,3237,73,0,490
4074,[BTS MTV 콜드플레이] 방탄소년단 FIX YOU 커버 리액션 해외반응 한글자막 - 또 미국인들을 감동식혔습니다! BTS Fix You MTV Unplugged Reaction,3Uws6uej7WA,QUEEN SOHYANG,UCyqj9NjU6-M5T5mEpGSz4DQ,[BTS MTV 콜드플레이] 방탄소년단 FIX YOU 커버 리액션 해외반응 한글자막 - 또 미국인들을 감동식혔습니다! BTS Fix You MTV Unplugged Reaction MEET THE ...,2021-02-25T08:00:00Z,187032,3070,59,0,195
4075,윤여정의 영어에 미국인들이 빵빵 터지는 이유. [해외반응],wjihNUPJEOs,크리스 이슈 Kris Issue,UCGWhMp-M0m1lCE-tSkEolaw,영화 '미나리'에 관한 미국인들의 솔직한 생각을 말해보았습니다. 미국인에게서 향수를 이끌어내는 영화 '미나리'. 그리고 빠질 수 없는 윤여정 선생님의 시원시원한 ...,2021-02-25T09:00:31Z,590505,10221,151,0,507
4076,해외 외국인들이 말하는 살아보고 싶은 나라와 살기 싫은 나라,F4l9IfW_p90,션데일리 리서치,UCysrr_s8OwoZioh8XMOJn_g,"대만방송에 출연한 각나라 외국인들이 살고 싶은 나라와 살고 싶지 않은 나라에 대해 얘기했습니다. 살고 싶지 않는 나라로 미국인은 캐나다를, 캐나다 사람은 미국을 ...",2021-03-01T10:22:13Z,188544,1943,56,0,281
4077,프로파일러도 속을까?(마술사 최현우),OJ5gtMrU1EQ,최현우 'HyunWoo Choi',UCirC89qa2jcPemolzoJ3ISQ,프로파일러 #마술 #최현우 프로파일러도 속일 수 있는 마술사(찡긋) 출연에 흔쾌히 응해주신 '염건령 프로파일러' 님 감사합니다:) 후뿌뿌뿌 인스타그램 팔로우하기 ...,2021-02-27T03:00:13Z,519830,4830,65,0,1187
4078,놀라운 토요일(Amazing Saturday) Reaction | SHINee ‘Don’t Call Me’ ☎❌ MV,fFZDhil99LM,SHINee,UCyPwRgc3gQGqhk6RoGS50Ug,Listen and download on your favorite platform: http://smarturl.it/DontCallMe_SHINee​ ☎️❌ 'Don't Call Me' MV https://youtu.be/p6OoY6xneI0​ SHINee Official ...,2021-03-02T12:00:11Z,1536451,85805,218,0,3054
4079,‘선미’와 함께 새 뮤직비디오를 같이 본 남녀의 반응 - 꼬리(TAIL) | Y,Tvc7Ym8IGCY,Y,UClPkwOdmcC_KL28MRztsIXQ,오늘은 '선미'와 함께...   패널들의 리액션을 보고싶다면 다른 주제도 추천해주세요 :) 0:00 INTRO 0:16​ React To SUNMI - TAIL 5:11​ React To SUNMI 5:44​ With ...,2021-02-25T10:00:07Z,643305,41020,141,0,1124
4080,[국제커플]소고기가 &#39;염소&#39;인걸 알았을때 외국인여자친구 반응,IhJxxMyDhDI,한국사는따냐 Tanya in Korea,UC3Tjj344taq3njy4yaK8ZWw,우크라이나여자친구#따냐#먹방 염소고기보단 소고기 따냐 인스타그램 tanya_in_korea93 Music provided by 브금대통령 Track : 청춘 로맨스 ...,2021-02-28T08:11:53Z,62806,1704,15,0,132
4081,선미를 처음 만난 연습생의 반응 | Studio Kizzle,C2VjUkZuLo8,키즐 kizzle,UCOVtwrWmXPB7Q35RB_RZ1Ew,"Different Perspectives of Society, Kizzle. 이 영상은 유료광고를 포함하지 않습니다 본 영상에는 MLB로부터 영상 제작의 대가가 아닌 단순 선물로 제공받은 제품이 ...",2021-03-02T11:00:06Z,1049843,50561,170,0,1305
4082,화제의 복도남🔥에서 교실남으로 레벨 업↗한 이무진의 〈Englishman in New York〉♬ 아는 형님(Knowing bros) 269회 | JTBC 210227 방송,pCC9K5ZZtiU,아는형님 Knowingbros,UCOHM2N1YQdb-cHWxJxwBMLQ,화제의 복도남  에서 교실남으로 레벨 업↗한 이무진의 〈Englishman in New York〉♬ #아는형님 #이무진 #EnglishmanInNewYork.,2021-02-27T12:54:10Z,886343,10572,100,0,433
4083,RAIN (비) - WHY DON’T WE (Feat. 청하 (CHUNG HA)) | ONE TAKE PERFORMANCE VER | REACTION!,UQP8sg2mjvk,춤선생SIMBA,UCOZ1bDMkyW0uT73crX2S47A,안녕하세요 춤선생 simba입니다~ K-POP 댄스 강사가 보는 K-POP 리액션시간~ 오늘은 비의 컴백곡 WHY DON'T WE (Feat. 청하) 퍼포먼스 비디오 리액션을 해보았 ...,2021-03-02T10:12:12Z,21097,329,6,0,52
4084,REACTION to ‘Don’t Call Me’ ☎️❌ MV | SHINee Reaction,4l-wCVL1thU,SHINee,UCyPwRgc3gQGqhk6RoGS50Ug,Listen and download on your favorite platform: http://smarturl.it/DontCallMe_SHINee​ ☎️❌ 'Don't Call Me' MV https://youtu.be/p6OoY6xneI0​ SHINee Official ...,2021-02-25T13:00:04Z,1299827,133374,175,0,6159
4085,아이유(IU) Reaction | SHINee ‘Don’t Call Me’ ☎❌ MV,PCWl_pm0pNQ,SHINee,UCyPwRgc3gQGqhk6RoGS50Ug,Listen and download on your favorite platform: http://smarturl.it/DontCallMe_SHINee​ ☎️❌ 'Don't Call Me' MV https://youtu.be/p6OoY6xneI0​ SHINee Official ...,2021-02-28T05:00:14Z,1247453,114170,208,0,2840
4086,[KOR] WONHO ‘LOSE’ MV Reaction  | 원호 뮤비 리액션,tonq3_vCoXs,Berry Best Reacts 베리 베프 반응,UCfkqTbf5czKoy7czLi0xojw,WONHO is back for his first comeback with 'LOSE' and we are losing our minds over how dramatic and cinematic the storyline he creates in this song and dance ...,2021-02-26T09:15:01Z,4557,208,5,0,23
4087,태국소녀가 느낀 한국에서 하면 안 되는 행동들!,0EpXuxDG4qw,하이프래Hi Prae,UCqayQickf1r8kjZyay4proQ,태국에서 하면 안되는 행동 EP.1 https://youtu.be/suOMZc6poaE 태국에서 하면 안되는 행동 EP.2 https://youtu.be/kyetJh5qFQo 하이프래 채널은 태국에서 한국으로 ...,2021-02-26T13:00:03Z,109392,4299,37,0,1014
4088,"10대 훈남 훈녀 커플이 키스 하는법을 배워본다면? (키스하는법, 첫키스, 설레는영상, 딥키스)│우리들의이야기 [ENG CC]",H9GFdJ4IKuM,하이틴에이저 Hi-teenager,UCtCgJ6RAwOHQK15FitaLgoQ,애들아 키스 젤리 일주일안에 200만뷰 넘으면 선물해줄게...ㅋㅋ #kiss_scene #키갈 #키스하는법 ▷ 출연진 김진우 (20) @_kingjinwoo 유튜브 : 김진우 김다인 (19) ...,2021-02-27T11:00:08Z,1737845,25990,674,0,501
4089,군단장에 유혹당한 남자 | 로스트아크,k3OoDvPhKP0,괴물쥐 유튜브,UCDBAVzfX3yZ1hah0FHnOoaA,트위치 생방송 - https://www.twitch.tv/tmxk319 ▷비즈니스 문의 - tmxk319@naver.com ▷MONSRAT굿즈 - https://www.charonstore.com/,2021-02-25T13:39:00Z,676813,3688,163,0,900
4090,《빈센조》 리뷰,yfA_N09DfGs,무비건조,UCXj4YPUXEqj5boasJNBvWOg,빈센 '조'씨?   우리에겐 빈센'주'가 있다!! 배우 송중기와 박재범 작가의 조합 이대로 괜찮은가? 박재범 작가의 스타일에 입각한 《빈센조》 정주행 여부 결정해드림!,2021-02-26T10:30:14Z,22782,390,20,0,55
4091,[BTS MTV 콜드플레이] 방탄소년단 FIX YOU 커버 해외반응 한글자막 - 가수와 보컬 코치의 리액션 BTS Fix You MTV Unplugged Reaction [#2],Qhb-vMb3TAU,QUEEN SOHYANG,UCyqj9NjU6-M5T5mEpGSz4DQ,[BTS MTV 콜드플레이] 방탄소년단 FIX YOU 커버 해외반응 한글자막 - 가수와 보컬 코치의 리액션 BTS Fix You MTV Unplugged Reaction [#2] MEET THE ...,2021-02-27T02:00:03Z,269495,3076,48,0,173
4092,선미(SUNMI) 꼬리(TAIL) 40대 아재 KPOP 리액션 KPOP REACTION 2/2,qLMxFmBXUEo,KOREAN KPOP REACTION TV,UCnK-aB9FCb27suu5XfKpS8A,선미 #꼬리 #sunmi #tail #kpop #kpopreaction.,2021-02-24T00:51:52Z,67,1,0,0,0
4093,≪펜트하우스2≫ 강마리 남편의 소름돋는 정체 (강마리의 복수),gbxzF3mG-oU,민호타우르스,UCiiC3grOarOVIg5LZgXJnWw,펜트하우스2 스페셜 영상에도 공개된 흑화 강마리 장면. 강마리의 복수는 감옥에 있는 남편을 통해 이루어진다? 남편의 정체는???,2021-02-26T09:14:56Z,918987,3387,209,0,503
4094,"김고은을 대놓고 디스한 전도연, 뒤늦게 밝혀진 이날의 진실은?",oRbwSkF-9H4,드라마갤러리,UCPZuuL0RtyWcrzXjMJIBJag,"드라마의 모든것, 드라마갤러리입니다. 드라마, 영화, 배우들의 비하인드 스토리를 다룹니다. #김고은 #전도연 #전도연스캔들.",2021-02-26T06:00:10Z,641590,2252,251,0,313
4095,미쿠쨩!!!!!! 10인 합주까지 !? 싱크룸 컨셉페스티벌 애니노래편,kZLh7gnjYYY,Charming Jo 조매력,UCe_56kQF1IGSZv1_5FWtVDQ,생방송보기 Twitch : http://asq.kr/lugU6 ○ 인스타 Instagram : http://asq.kr/tbn5tF4esmuDlF ○ 디스코드 Discord : http://asq.kr/ThXyRo8acND9CH ○ 페이스북 ...,2021-02-26T10:40:36Z,1107608,14928,138,0,2329
4096,[#유퀴즈온더블럭] You Know K-군악대? 성악 치트키로 전 국민 국뽕 차오르게 만든 전설의 &#39;광명&#39;짤 본인 등판✨ EP83│#디글 | CJ ENM 201202 방송,yRPkIp5ikSE,디글 :Diggle,UCWYzc_p0GgfCepIWDHGFmEg,유퀴즈온더블럭 #Diggle #디글 방송국놈들이 덕질하는 채널 '디글' 구독하기 ☞ https://www.youtube.com/c/디글Diggle tvN [유퀴즈온더블럭] : 큰 자기 유재석과 ...,2021-02-28T00:01:01Z,108097,1295,24,0,47
4097,[ENG] BTS (방탄소년단) - Fix You (Coldplay Cover) REACTION 리액션｜MTV Unplugged ｜Korean Family&#39;s Reaction,wQNjn-JbL0k,"연이용이 패밀리, Yeon and Yong Family",UCzO7mw0pu_jHatkfuRyKNrg,"다른 영상 먼저 작업 하려다가 역대급 무대들이 또 쏟아졌다는 소식을 듣고, (MTV) BTS - Fix You 무대의 리액션 영상 먼저 업로드 합니다. 저작권 이슈 때문에 그냥 ...",2021-02-25T15:25:14Z,107370,7757,43,0,320
4098,그래서 둘이 무슨 사이야?😏👀 I [찐한친구💋] ep.0,sgzf1D2Nqeo,스튜디오 플래닛 - STUDIO PLANET,UCiBKp3KgsQCYT9Z2XxdBpbQ,"술과 밤이 있는 한 남녀 사이에 친구는 없다? 그럼 세상에 있는 남사친, 여사친들은 도대체 뭐하고 노니...? ━━━━━━━━━━━━━━━━━━ 남사친여사친 ...",2021-02-26T10:30:09Z,1510102,15206,154,0,1502
4099,쿠키런킹덤 성우들의 너를 찾을게 MV,hKkX4Aaw8HI,남도형의 블루클럽,UCwGS2W6UD4dJJU4IK2wyxvw,드디어! 공개합니다!! 쿠키런 성우들이 부르는 쿠키런 킹덤 ost 너를 찾을게~! 다시 한번 공약을 이행할 수 있도록 만들어주신 1만명의 시청자분들! 열심히 노래 불러 ...,2021-03-01T03:00:16Z,2166108,34131,275,0,7304
4100,북한 여군이 한국에서 처음먹고 충격받은 음식들,1gBB4HXSBYM,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,한국​​​ #북한여군​​​ #충격음식 오늘은 북한 여군 특전사 안혜경님과 한국에서 처음 먹고 충격받은 음식에 대해 이야기 해봤습니다! 어떠셨나요? ♥ BODA 영상 ...,2021-02-26T08:00:03Z,1123431,19113,357,0,1756
4101,K-마술을 처음 본 외국인들,k9mQWQgVrlQ,최현우 'HyunWoo Choi',UCirC89qa2jcPemolzoJ3ISQ,외국인 #마술 #리액션 마술 끝나면 의심하는 건 다 똑같구나~! *** 출연자 정보 플로리안 인스타그램 https://instagram.com/florian.korea?igshid=lr1a7ifvg3dp 모세 ...,2021-03-06T03:00:05Z,78963,1239,12,0,183
4102,"한국어 중국어 일본어 중 최고는? 캐나다 언어천재 답변에 해외 충격 반응! Japanese, Korean or Chinese: Which One to Choose?",wFXEcVmDiIA,올타구 · 시사 이슈 문화,UCIrTicxp5LiAZ4qz9j6k9QA,한국 #일본 #중국 #한국어 #일본어 #중국어 #외국어 #언어 #외국인 #미국반응 #반응 #해외반응 #영어 #해외언론 #외신 #리액션 #Korean #일본반응 #일본인 #중국 ...,2021-03-07T08:55:30Z,278508,5398,162,0,417
4103,아이즈원(IZ*ONE) - &quot;Panorama&quot; 해외리액션 모음,-dGfSdI_ELE,해외반응모음,UCMo6AOPZOEIQ0ovclJL6YvQ,"구독&좋아요 한번씩 부탁드립니다. ▷좋은 노래 있으면 메일로 추천해주세용 아이즈원(IZ*ONE) - ""Panorama"" 니코동 왈도체 번역 보러 ...",2021-03-09T02:58:09Z,10997,0,0,0,4
4104,일본인으로 착각했는데 한국인이면 외국인들 반응 (진짜 역대급이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ),h_VVYwLoiHU,JAY G_제이 G,UCuYCrgEjFihlUD_nNTL9YmQ,랜덤채팅 #해외반응 #리액션 구독 한번씩만 꼭 해주세욤ㅠㅠ 오늘도 좋은 하루되세요!! instagram: jay_g2e https://www.instagram.com/jay_g2e/ gmail: ...,2021-03-07T12:36:11Z,380517,5949,119,0,461
4105,&quot;이걸 8만원이나 주고 산다고? 미쳤어??&quot; 한국 욕하던 외국인들이 반성하는 이유 // &quot;한국인들 때문에 내 인생이 달라졌어&quot; [해외반응],R29ESwyLeSs,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외국인#외국인반응.,2021-03-03T01:45:01Z,149334,2873,28,0,243
4106,&quot;또 한국 프로그램이라고??&quot; 윤스테이를 보고 극찬하는 외국인들 반응 // &quot;살다 살다 이런 예능은 처음이야...&quot; [해외반응],wtRzt3YjvaU,한눈에 세계를,UCcyb7lGFW1o5YrqzVvOSlcQ,구독하기 : https://bit.ly/2LVOgkk 인기 예능프로그램 윤스테이를 본 외국인들의 반응 모아보았습니다 #해외반응 #외국인반응 #댓글반응.,2021-03-06T04:00:06Z,161398,3696,85,0,146
4107,&quot;한국 때문에 올림픽 못하는 거라고??&quot; 일본인의 글에 외국인들 참던 분노 폭발한 이유 // &quot;살다 살다 이런 애들은 처음이네&quot; [해외반응],ENG1ytbn56M,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 일본인이 해외 커뮤니티에 올린 도쿄 올림픽을 못하는 원인이 한국 때문이라는 글과 주사기에 대한 기득권 글에 외국인들이 분노를 ...,2021-03-04T03:34:23Z,328065,6469,157,0,1710
4108,소향 STAY 해외반응 리액션 한글자막 Sohyang STAY Reaction,lRSSgwOcK5g,Kraze Reaction,UCthZn33eTImIZputbL1UnRA,등장부터 심쿵 ♥ 소향 STAY 해외반응 한글자막 Sohyang STAY Reaction 소향 STAY 리액션 한글자막 안녕하세요! 마음에 드시면 구독 부탁드립니다~! Subscribe ...,2021-03-06T03:30:05Z,117390,1626,40,0,76
4109,한국의 공항 샤워실에서 찍힌 사진 한장에 외국인들이 부러워 미치는 이유 // &quot;이러니 한국이 선진국이지...&quot; [해외반응],xXErIY0MpcE,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 한국의 공항 샤워실을 경험한 외국인의 후기와 그에 따른 다른 외국인들의 한국의 시민의식에 대한 반응입니다. #해외반응 #외국인 ...,2021-03-06T03:02:38Z,86331,2563,39,0,180
4110,한복이 중국꺼라고?? 한복 입고 케이팝을 췄더니 외국인들의 엄청난 반응ㅎㄷㄷ,05mQjNXZ52U,니후Nihoo,UCRkBBXlng9x1PBS4bZs9oZg,외국인들이 한복을 이렇게나 좋아하실 줄은... 한복은 한국의 전통 의상입니다 ▷ TikTok ID : nihoo_officail ▷ Instagram : https://www.instagram.com/nihoo_official ...,2021-03-04T12:00:00Z,416086,10541,89,0,941
4111,&quot;일본인들 대체 왜 이러는 거야??&quot; 일본인들의 이상한 모습에 외국인이 경악한 이유 // &quot;고집 그만 부리고 제발 한국산 마스크를 껴!!&quot; [해외반응],DQVeMVHSX8g,월드 댓글TV,UCM13V7yhj9sXqNwQm8xFtgQ,구독하기 : https://bit.ly/3mEfysc 일본거주하는 외국인이 길거리에서 이상한 모습을 한 일본인들의 모습을 본 경험과 그에 따른 다양한 외국인들의 반응입니다.,2021-03-05T04:39:28Z,155126,3574,67,0,445
4112,[BTS FIX YOU] 노래를 듣자마자 울먹이는 외국인들 - 방탄소년단 콜드플레이 커버 해외반응 리액션 한글자막 Reaction,qR6BCjJjZ-M,QUEEN SOHYANG,UCyqj9NjU6-M5T5mEpGSz4DQ,방탄소년단 콜드플레이 커버 해외반응 리액션 한글자막 BTS FIX YOU Coldplay Cover Reaction MTV Unplugged Subscribe: ...,2021-03-07T02:00:04Z,125688,2086,32,0,51
